DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2021-04-12 08:59:24,30,598,0,100.443,57.532,299,115,34385,0,0.013,0.105,100.356
2021-04-12 08:59:26,30,1064,0,56.539,33.815,532,115,61180,0,0.008,0.101,56.434
2021-04-12 08:59:28,30,755,0,78.626,47.657,377.5,115,43412.5,0,0.005,0.103,78.489
2021-04-12 08:59:30,30,814,0,74.018,49.911,407,115,46805,0,0,0.1,73.913
2021-04-12 08:59:32,30,1062,0,56.921,36.981,531,115,61065,0,0.007,0.098,56.804
2021-04-12 08:59:34,30,751,0,78.591,46.661,375.5,115,43182.5,0,0.015,0.123,78.479
2021-04-12 08:59:36,30,1038,0,58.276,34.873,519,115,59685,0,0.003,0.119,58.156
2021-04-12 08:59:38,30,1005,0,59.659,34.662,502.5,115,57787.5,0,0.003,0.102,59.558
2021-04-12 08:59:40,30,761,0,78.861,52.398,380.5,115,43757.5,0,0.003,0.112,78.757
2021-04-12 08:59:42,30,1087,0,55.377,28.849,543.5,115,62502.5,0,0.01,0.124,55.252
2021-04-12 08:59:44,30,907,0,65.225,40.955,453.5,115,52152.5,0,0.006,0.092,65.106
2021-04-12 08:59:46,30,981,0,61.512,40.287,490.5,115,56407.5,0,0.007,0.101,61.418
2021-04-12 08:59:48,30,1033,0,57.774,35.964,516.5,115,59397.5,0,0.009,0.105,57.67
2021-04-12 08:59:50,30,739,0,79.968,50.469,369.5,115,42492.5,0,0.005,0.104,79.853
2021-04-12 08:59:52,30,1055,0,57.335,38.189,527.5,115,60662.5,0,0.016,0.123,57.217
2021-04-12 08:59:54,30,962,0,61.476,38.087,481,115,55315,0,0.008,0.102,61.371
2021-04-12 08:59:56,30,925,0,66.212,42.633,462.5,115,53187.5,0,0.021,0.142,66.108
2021-04-12 08:59:58,30,945,0,62.597,45.242,472.5,115,54337.5,0,0.002,0.117,62.501
2021-04-12 09:00:00,30,682,0,88.097,49.802,341,115,39215,0,0.019,0.104,88.012
2021-04-12 09:00:02,30,1080,0,55.791,31.008,540,115,62100,0,0.006,0.096,55.694
2021-04-12 09:00:04,30,775,0,75.428,55.548,387.5,115,44562.5,0,0.008,0.135,75.314
2021-04-12 09:00:06,30,320,0,114.409,65.259,160,115,18400,0,0.003,0.106,114.278
2021-04-12 09:00:08,30,388,0,243.755,474.894,194,115,22310,0,0.003,0.113,243.662
